datum,id_night,light,noise,temp,hum
00:16:00,104,967,180,20.3,57.0
00:17:00,104,1009,195,20.3,57.0
00:18:00,104,1012,235,20.5,57.0
00:19:00,104,1017,222,20.5,56.0
00:20:00,104,1005,239,20.5,57.0
00:21:00,104,1021,239,20.5,57.0
00:22:00,104,1009,228,20.4,57.0
00:23:00,104,988,234,20.4,57.0
00:24:00,104,1000,221,20.4,57.0
00:25:00,104,984,220,20.3,57.0
00:26:00,104,995,226,20.3,58.0
00:27:00,104,1017,222,20.3,58.0
00:28:00,104,992,242,20.3,58.0
00:29:00,104,1019,232,20.3,58.0
00:30:00,104,1013,226,20.3,58.0
00:31:00,104,1023,242,20.3,58.0
00:32:00,104,994,244,20.3,58.0
00:33:00,104,1017,238,20.3,58.0
00:34:00,104,1004,229,20.3,58.0
00:35:00,104,1010,233,20.3,58.0
00:36:00,104,1000,233,20.3,58.0
00:37:00,104,985,233,20.3,58.0
00:38:00,104,1011,239,20.3,58.0
00:39:00,104,1001,236,20.3,58.0
00:40:00,104,1015,260,20.3,58.0
00:41:00,104,987,250,20.3,58.0
00:42:00,104,996,245,20.3,58.0
00:43:00,104,1006,267,20.3,58.0
00:44:00,104,997,244,20.3,58.0
00:45:00,104,994,230,20.3,58.0
00:46:00,104,1006,249,20.3,58.0
00:47:00,104,1008,245,20.4,58.0
00:48:00,104,996,248,20.4,58.0
00:50:00,104,984,261,20.4,58.0
00:51:00,104,1002,242,20.4,58.0
00:52:00,104,992,241,20.3,58.0
00:53:00,104,998,249,20.4,58.0
00:54:00,104,995,240,20.3,58.0
00:55:00,104,999,243,20.4,58.0
00:56:00,104,1011,255,20.3,58.0
00:57:00,104,996,242,20.3,58.0
00:58:00,104,991,245,20.3,58.0
00:59:00,104,1001,257,20.4,58.0
01:00:00,104,987,240,20.3,58.0
01:01:00,104,1006,220,20.3,58.0
01:02:00,104,998,224,20.3,58.0
01:03:00,104,1012,234,20.3,58.0
01:04:00,104,1000,221,20.3,58.0
01:05:00,104,999,216,20.4,58.0
01:06:00,104,1014,211,20.3,58.0
01:07:00,104,1013,216,20.3,58.0
01:08:00,104,1012,212,20.3,59.0
01:09:00,104,1002,234,20.4,58.0
01:10:00,104,1018,219,20.4,59.0
01:11:00,104,1011,228,20.3,59.0
01:12:00,104,1010,189,20.3,59.0
01:13:00,104,991,221,20.3,59.0
01:14:00,104,1005,206,20.3,59.0
01:15:00,104,1006,191,20.3,59.0
01:16:00,104,1008,205,20.3,59.0
01:17:00,104,983,204,20.3,59.0
01:18:00,104,1021,206,20.3,59.0
01:19:00,104,986,231,20.3,59.0
01:20:00,104,1006,231,20.3,59.0
01:21:00,104,1002,239,20.3,59.0
01:22:00,104,998,237,20.3,59.0
01:23:00,104,999,231,20.3,59.0
01:24:00,104,1002,221,20.3,59.0
01:25:00,104,1004,222,20.3,59.0
01:26:00,104,1003,221,20.3,59.0
01:27:00,104,1016,224,20.4,59.0
01:28:00,104,993,224,20.3,59.0
01:29:00,104,1014,233,20.4,59.0
01:30:00,104,993,232,20.3,59.0
01:31:00,104,1001,242,20.3,59.0
01:32:00,104,1002,225,20.3,59.0
01:33:00,104,1018,234,20.3,59.0
01:34:00,104,1005,218,20.3,59.0
01:35:00,104,997,228,20.3,59.0
01:36:00,104,997,212,20.3,59.0
01:37:00,104,1002,215,20.3,59.0
01:38:00,104,996,240,20.3,59.0
01:39:00,104,1006,226,20.3,59.0
01:40:00,104,1005,244,20.3,59.0
01:41:00,104,1004,257,20.3,59.0
01:42:00,104,1021,200,20.3,59.0
01:43:00,104,1017,249,20.3,59.0
01:44:00,104,1005,227,20.3,59.0
01:45:00,104,1023,216,20.3,59.0
01:46:00,104,994,231,20.3,59.0
01:47:00,104,1007,232,20.3,59.0
01:48:00,104,1002,212,20.3,59.0
01:49:00,104,1004,241,20.3,59.0
01:50:00,104,1010,247,20.3,59.0
01:51:00,104,1005,244,20.3,59.0
01:52:00,104,996,240,20.3,59.0
01:53:00,104,1014,239,20.3,59.0
01:54:00,104,1007,240,20.3,59.0
01:55:00,104,995,240,20.3,59.0
01:56:00,104,1010,237,20.3,59.0
01:57:00,104,1001,236,20.3,59.0
01:58:00,104,991,259,20.3,59.0
02:00:00,104,1005,242,20.4,59.0
02:01:00,104,1010,231,20.4,59.0
02:02:00,104,995,235,20.4,59.0
02:03:00,104,1006,213,20.4,59.0
02:04:00,104,1002,228,20.5,59.0
02:05:00,104,1003,216,20.5,59.0
02:06:00,104,986,211,20.5,59.0
02:07:00,104,1018,219,20.5,59.0
02:08:00,104,1004,211,20.5,59.0
02:09:00,104,1001,218,20.5,59.0
02:10:00,104,993,235,20.5,59.0
02:11:00,104,986,228,20.5,59.0
02:12:00,104,1005,192,20.5,59.0
02:13:00,104,1003,215,20.5,59.0
02:14:00,104,1002,189,20.5,59.0
02:15:00,104,1000,194,20.5,59.0
02:16:00,104,1003,200,20.5,59.0
02:17:00,104,1002,191,20.5,59.0
02:18:00,104,1002,202,20.5,59.0
