datum,id_night,light,noise,temp,hum
00:15:00,140,983,0,20.2,57.0
00:16:00,140,970,0,20.3,56.0
00:17:00,140,981,0,20.3,56.0
00:18:00,140,984,0,20.4,56.0
00:19:00,140,986,0,20.5,56.0
00:20:00,140,997,0,20.6,57.0
00:21:00,140,999,0,20.6,56.0
00:22:00,140,997,0,20.6,55.0
00:23:00,140,999,0,20.6,55.0
00:24:00,140,999,0,20.6,56.0
00:25:00,140,997,0,20.6,56.0
00:26:00,140,999,0,20.6,56.0
00:27:00,140,999,0,20.6,56.0
00:28:00,140,999,0,20.6,56.0
00:29:00,140,999,0,20.6,56.0
00:30:00,140,999,0,20.6,56.0
00:31:00,140,999,0,20.6,56.0
00:32:00,140,999,0,20.6,56.0
00:33:00,140,999,0,20.6,56.0
00:34:00,140,999,0,20.6,56.0
00:35:00,140,999,0,20.6,56.0
00:36:00,140,999,0,20.6,56.0
00:37:00,140,999,0,20.6,56.0
00:38:00,140,999,0,20.6,56.0
00:39:00,140,999,0,20.6,56.0
00:40:00,140,999,0,20.7,56.0
00:41:00,140,999,0,20.7,56.0
00:42:00,140,999,0,20.7,56.0
00:43:00,140,999,0,20.7,56.0
00:44:00,140,999,0,20.7,56.0
00:45:00,140,999,0,20.7,56.0
00:46:00,140,999,0,20.7,56.0
00:47:00,140,999,0,20.7,56.0
00:48:00,140,999,0,20.7,56.0
00:49:00,140,999,0,20.7,56.0
00:50:00,140,999,0,20.7,56.0
00:51:00,140,999,0,20.7,56.0
00:52:00,140,999,0,20.7,56.0
00:53:00,140,999,0,20.7,56.0
00:54:00,140,999,0,20.7,56.0
00:55:00,140,999,0,20.7,56.0
00:56:00,140,999,0,20.7,56.0
00:57:00,140,999,0,20.7,56.0
00:58:00,140,999,0,20.7,56.0
00:59:00,140,999,0,20.7,56.0
01:00:00,140,999,0,20.7,56.0
01:01:00,140,999,0,20.7,56.0
01:02:00,140,999,0,20.7,56.0
01:03:00,140,999,0,20.7,56.0
01:04:00,140,999,0,20.7,56.0
01:05:00,140,999,0,20.7,56.0
01:06:00,140,999,0,20.7,56.0
01:07:00,140,999,0,20.7,56.0
01:08:00,140,999,0,20.7,56.0
01:09:00,140,999,0,20.7,56.0
01:10:00,140,999,0,20.7,56.0
01:11:00,140,999,0,20.8,56.0
01:12:00,140,999,0,20.8,56.0
01:13:00,140,999,0,20.8,56.0
01:14:00,140,999,0,20.7,56.0
01:15:00,140,999,0,20.7,56.0
01:16:00,140,999,0,20.7,56.0
01:17:00,140,999,0,20.7,56.0
01:18:00,140,999,0,20.8,56.0
01:19:00,140,999,0,20.8,56.0
01:20:00,140,999,0,20.8,56.0
01:21:00,140,999,0,20.8,56.0
01:22:00,140,999,0,20.8,56.0
01:23:00,140,999,0,20.8,56.0
01:24:00,140,999,0,20.8,56.0
01:25:00,140,999,0,20.8,56.0
01:27:00,140,999,0,20.8,56.0
01:28:00,140,999,0,20.8,56.0
01:29:00,140,999,0,20.8,56.0
01:30:00,140,999,0,20.8,56.0
01:31:00,140,999,0,20.8,56.0
01:32:00,140,999,0,20.8,56.0
01:33:00,140,999,0,20.8,56.0
01:34:00,140,999,0,20.8,56.0
01:35:00,140,999,0,20.8,56.0
01:36:00,140,999,0,20.8,56.0
01:37:00,140,999,0,20.8,56.0
01:38:00,140,999,0,20.8,56.0
01:39:00,140,999,0,20.8,56.0
01:40:00,140,999,0,20.8,56.0
01:41:00,140,999,0,20.8,56.0
01:42:00,140,999,0,20.8,56.0
01:43:00,140,999,0,20.8,56.0
01:44:00,140,999,0,20.8,56.0
01:45:00,140,999,0,20.8,56.0
01:46:00,140,999,0,20.8,56.0
01:47:00,140,999,0,20.8,56.0
01:48:00,140,999,0,20.8,57.0
01:49:00,140,999,0,20.8,57.0
01:50:00,140,999,0,20.8,57.0
01:51:00,140,999,0,20.8,57.0
01:52:00,140,999,0,20.8,57.0
01:53:00,140,999,0,20.7,57.0
01:54:00,140,999,0,20.8,57.0
01:55:00,140,999,0,20.8,57.0
01:56:00,140,999,0,20.8,57.0
01:57:00,140,999,0,20.8,57.0
01:58:00,140,999,0,20.8,57.0
01:59:00,140,999,0,20.8,57.0
02:00:00,140,999,0,20.9,56.0
02:01:00,140,999,0,20.8,57.0
02:02:00,140,999,0,20.8,57.0
02:03:00,140,999,0,20.8,57.0
02:04:00,140,999,0,20.8,57.0
02:05:00,140,999,0,20.8,57.0
02:06:00,140,999,0,20.8,57.0
02:07:00,140,999,0,20.8,57.0
02:08:00,140,999,0,20.8,57.0
02:09:00,140,999,0,20.8,57.0
02:10:00,140,999,0,20.8,57.0
02:11:00,140,999,0,20.8,57.0
02:12:00,140,999,0,20.8,57.0
02:13:00,140,999,0,20.8,57.0
02:14:00,140,999,0,20.8,57.0
02:15:00,140,999,0,20.8,57.0
02:16:00,140,999,0,20.8,57.0
02:17:00,140,999,0,20.8,57.0
02:18:00,140,999,0,20.8,57.0
