datum,id_night,light,noise,temp,hum
23:45:00,159,813,0,20.3,54.0
23:46:00,159,814,0,20.3,55.0
00:00:00,159,812,0,23.0,49.0
00:01:00,159,999,0,23.0,49.0
00:02:00,159,999,0,23.2,48.0
00:03:00,159,999,0,23.2,48.0
00:04:00,159,999,0,23.2,47.0
00:05:00,159,999,0,23.3,47.0
00:06:00,159,999,0,23.3,47.0
00:07:00,159,999,0,23.4,47.0
00:08:00,159,999,0,23.4,47.0
00:09:00,159,999,0,23.4,47.0
00:10:00,159,999,0,23.4,47.0
00:11:00,159,999,0,23.5,47.0
00:12:00,159,999,0,23.5,46.0
00:13:00,159,999,0,23.6,46.0
00:14:00,159,999,0,23.6,46.0
00:15:00,159,999,0,23.6,46.0
00:16:00,159,999,0,23.7,46.0
00:17:00,159,999,0,23.8,46.0
00:18:00,159,999,0,23.7,46.0
00:19:00,159,999,0,23.7,46.0
00:20:00,159,999,0,23.8,46.0
00:21:00,159,999,0,23.7,46.0
00:22:00,159,999,0,23.6,46.0
00:23:00,159,999,0,23.7,46.0
00:24:00,159,999,0,23.7,46.0
00:25:00,159,999,0,23.7,46.0
00:26:00,159,999,0,23.8,46.0
00:27:00,159,999,0,23.8,46.0
00:28:00,159,999,0,23.9,46.0
00:29:00,159,999,0,23.9,46.0
00:30:00,159,999,0,23.9,46.0
00:31:00,159,999,0,23.9,46.0
00:32:00,159,999,0,24.0,46.0
00:33:00,159,999,0,24.0,46.0
00:34:00,159,999,0,24.0,45.0
00:35:00,159,999,0,24.0,45.0
00:36:00,159,999,0,24.0,45.0
00:37:00,159,999,0,24.1,45.0
00:38:00,159,999,0,24.0,45.0
00:39:00,159,999,0,24.0,45.0
00:40:00,159,999,0,24.0,45.0
00:41:00,159,999,0,24.0,45.0
00:42:00,159,999,0,24.0,45.0
00:43:00,159,999,0,24.1,45.0
00:44:00,159,999,0,24.0,45.0
00:45:00,159,999,0,24.0,45.0
00:46:00,159,999,0,24.0,45.0
00:47:00,159,999,0,24.0,45.0
00:48:00,159,999,0,24.0,45.0
00:49:00,159,999,0,24.1,45.0
00:50:00,159,999,0,24.1,45.0
00:51:00,159,999,0,24.2,45.0
00:52:00,159,999,0,24.2,45.0
00:53:00,159,999,0,24.2,45.0
00:54:00,159,999,0,24.2,45.0
00:55:00,159,999,0,24.2,45.0
00:56:00,159,999,0,24.2,45.0
00:57:00,159,999,0,24.2,45.0
00:58:00,159,999,0,24.2,45.0
00:59:00,159,999,0,24.2,45.0
01:01:00,159,999,0,24.2,45.0
01:02:00,159,999,0,24.2,45.0
01:03:00,159,999,0,24.2,45.0
