datum,id_night,light,noise,temp,hum
23:25:00,139,939,0,20.7,57.0
23:26:00,139,914,1,20.7,57.0
23:27:00,139,922,0,20.8,58.0
23:29:00,139,971,0,21.0,57.0
23:31:00,139,972,0,21.0,57.0
23:33:00,139,975,0,21.1,57.0
23:34:00,139,975,0,21.1,57.0
23:35:00,139,971,0,21.1,57.0
23:36:00,139,998,0,21.1,56.0
23:37:00,139,998,0,21.1,56.0
23:38:00,139,997,0,21.1,56.0
23:39:00,139,995,0,21.1,57.0
23:40:00,139,998,0,21.1,57.0
23:41:00,139,997,0,21.1,57.0
23:42:00,139,996,0,21.1,57.0
23:43:00,139,996,0,21.1,57.0
23:44:00,139,999,0,21.1,57.0
23:45:00,139,998,0,21.1,57.0
23:46:00,139,996,0,21.1,57.0
23:47:00,139,997,0,21.1,57.0
23:48:00,139,996,0,21.1,57.0
23:49:00,139,998,0,21.1,57.0
23:50:00,139,999,0,21.1,57.0
23:51:00,139,999,0,21.1,57.0
23:52:00,139,999,0,21.1,57.0
23:53:00,139,999,0,21.1,57.0
23:54:00,139,999,0,21.1,57.0
23:55:00,139,999,0,21.1,57.0
23:56:00,139,999,0,21.1,57.0
23:57:00,139,999,0,21.1,57.0
23:58:00,139,999,0,21.1,57.0
00:00:00,139,999,0,21.1,57.0
00:01:00,139,999,0,21.1,57.0
00:02:00,139,999,0,21.1,57.0
00:03:00,139,999,0,21.1,57.0
00:04:00,139,999,0,21.1,57.0
00:05:00,139,999,0,21.1,57.0
00:06:00,139,999,0,21.1,57.0
00:07:00,139,999,0,21.1,57.0
00:08:00,139,999,0,21.1,57.0
00:09:00,139,999,0,21.2,57.0
00:10:00,139,999,0,21.1,57.0
00:11:00,139,999,0,21.1,57.0
00:12:00,139,999,0,21.1,57.0
00:13:00,139,999,0,21.1,57.0
00:14:00,139,999,0,21.1,57.0
00:15:00,139,999,0,21.1,57.0
00:16:00,139,999,0,21.1,57.0
00:17:00,139,999,0,21.1,57.0
00:18:00,139,999,0,21.1,57.0
00:19:00,139,999,0,21.1,57.0
00:20:00,139,999,0,21.1,57.0
00:21:00,139,999,0,21.1,57.0
00:23:00,139,999,0,21.1,57.0
00:24:00,139,999,0,21.2,57.0
