datum,id_night,light,noise,temp,hum
22:03:00,85,945,0,20.0,51.0
22:04:00,85,946,0,20.0,51.0
22:05:00,85,944,0,20.0,51.0
22:06:00,85,946,0,20.0,51.0
22:07:00,85,944,0,20.0,51.0
22:08:00,85,946,0,20.0,51.0
22:09:00,85,944,0,20.0,50.0
22:10:00,85,946,0,20.0,50.0
22:11:00,85,944,0,20.1,50.0
22:12:00,85,945,0,20.1,50.0
22:13:00,85,946,0,20.1,50.0
22:14:00,85,947,0,20.1,50.0
22:15:00,85,946,0,20.1,50.0
22:16:00,85,947,5,20.1,50.0
22:17:00,85,946,0,20.1,50.0
22:18:00,85,947,0,20.1,50.0
22:19:00,85,945,0,20.1,50.0
22:20:00,85,947,0,20.1,50.0
22:21:00,85,945,0,20.1,50.0
22:22:00,85,947,0,20.1,50.0
22:23:00,85,946,0,20.1,50.0
22:24:00,85,947,0,20.1,50.0
22:25:00,85,945,0,20.1,50.0
22:26:00,85,947,0,20.1,50.0
22:27:00,85,945,0,20.1,50.0
22:28:00,85,947,0,20.1,50.0
22:29:00,85,945,0,20.1,49.0
22:30:00,85,947,0,20.1,49.0
22:31:00,85,945,0,20.1,49.0
22:32:00,85,947,0,20.1,49.0
22:33:00,85,945,0,20.1,49.0
22:34:00,85,947,0,20.1,49.0
22:35:00,85,945,0,20.1,49.0
22:36:00,85,947,0,20.1,49.0
22:37:00,85,945,0,20.1,49.0
22:38:00,85,947,0,20.1,49.0
22:39:00,85,945,0,20.1,49.0
22:40:00,85,947,0,20.1,49.0
22:41:00,85,945,0,20.1,49.0
22:42:00,85,947,0,20.1,49.0
22:43:00,85,945,0,20.1,49.0
22:44:00,85,947,0,20.1,49.0
22:45:00,85,945,0,20.1,49.0
22:46:00,85,947,0,20.1,49.0
22:47:00,85,945,0,20.1,49.0
22:48:00,85,947,0,20.1,49.0
22:49:00,85,946,0,20.1,49.0
22:50:00,85,947,0,20.1,49.0
22:51:00,85,946,0,20.1,49.0
22:52:00,85,947,0,20.1,49.0
22:53:00,85,945,0,20.1,49.0
22:54:00,85,947,0,20.1,49.0
22:55:00,85,945,0,20.1,49.0
22:56:00,85,947,0,20.1,49.0
22:57:00,85,945,0,20.1,49.0
22:58:00,85,947,0,20.1,49.0
22:59:00,85,945,0,20.1,49.0
23:00:00,85,947,0,20.1,49.0
23:01:00,85,945,0,20.1,49.0
23:02:00,85,947,0,20.1,49.0
23:03:00,85,945,0,20.1,49.0
23:04:00,85,947,0,20.1,49.0
23:05:00,85,945,0,20.1,49.0
23:06:00,85,947,0,20.1,49.0
23:07:00,85,945,0,20.1,49.0
23:08:00,85,948,0,20.1,49.0
23:09:00,85,947,0,20.1,49.0
23:10:00,85,947,0,20.1,49.0
23:11:00,85,945,0,20.1,49.0
23:12:00,85,947,0,20.1,49.0
23:13:00,85,945,0,20.1,49.0
23:14:00,85,946,0,20.1,49.0
23:15:00,85,945,0,20.1,49.0
23:16:00,85,946,0,20.1,49.0
23:17:00,85,945,0,20.1,49.0
23:18:00,85,946,0,20.1,49.0
23:19:00,85,945,0,20.1,49.0
23:20:00,85,946,0,20.1,49.0
23:21:00,85,945,0,20.1,49.0
23:22:00,85,947,0,20.1,49.0
23:23:00,85,945,0,20.2,49.0
23:24:00,85,946,0,20.2,49.0
23:25:00,85,945,0,20.1,49.0
23:26:00,85,946,0,20.1,49.0
23:27:00,85,945,0,20.1,49.0
23:28:00,85,946,0,20.1,49.0
23:29:00,85,945,0,20.2,49.0
23:30:00,85,946,0,20.2,49.0
23:31:00,85,945,0,20.1,49.0
23:32:00,85,946,0,20.1,49.0
23:33:00,85,945,0,20.1,49.0
23:34:00,85,947,0,20.1,49.0
23:35:00,85,945,0,20.1,49.0
23:36:00,85,946,0,20.1,49.0
23:37:00,85,945,0,20.1,49.0
23:38:00,85,946,0,20.1,49.0
23:39:00,85,945,0,20.2,49.0
23:40:00,85,947,0,20.2,49.0
23:41:00,85,945,0,20.1,49.0
23:42:00,85,947,0,20.1,49.0
23:43:00,85,945,0,20.1,49.0
23:44:00,85,947,0,20.1,49.0
23:45:00,85,945,0,20.1,49.0
23:46:00,85,947,0,20.1,49.0
23:47:00,85,945,0,20.1,49.0
23:48:00,85,946,0,20.1,49.0
23:49:00,85,945,0,20.1,49.0
23:50:00,85,946,0,20.1,49.0
23:51:00,85,945,0,20.1,49.0
23:52:00,85,947,0,20.1,49.0
23:53:00,85,945,0,20.2,49.0
23:54:00,85,947,0,20.2,49.0
23:55:00,85,945,0,20.2,49.0
23:56:00,85,947,0,20.2,49.0
23:57:00,85,945,0,20.2,49.0
23:58:00,85,946,0,20.2,49.0
23:59:00,85,945,0,20.2,49.0
00:00:00,85,947,0,20.2,49.0
00:01:00,85,945,0,20.1,49.0
00:02:00,85,947,1,20.1,49.0
00:03:00,85,945,0,20.2,49.0
00:04:00,85,947,0,20.2,49.0
00:05:00,85,945,0,20.2,49.0
00:06:00,85,946,0,20.2,49.0
00:07:00,85,945,0,20.2,49.0
00:08:00,85,946,0,20.2,49.0
00:09:00,85,945,1,20.2,49.0
00:10:00,85,947,0,20.2,49.0
00:11:00,85,945,1,20.2,49.0
00:12:00,85,947,0,20.2,49.0
00:13:00,85,945,0,20.2,49.0
00:14:00,85,947,0,20.2,49.0
00:15:00,85,946,0,20.2,49.0
00:16:00,85,947,0,20.2,49.0
00:17:00,85,946,8,20.2,49.0
00:18:00,85,947,0,20.2,49.0
00:19:00,85,946,0,20.1,49.0
00:20:00,85,948,1,20.1,49.0
00:21:00,85,946,0,20.2,49.0
00:22:00,85,947,0,20.2,49.0
00:23:00,85,946,0,20.2,49.0
00:24:00,85,948,0,20.2,49.0
00:25:00,85,946,0,20.2,49.0
00:26:00,85,948,0,20.2,49.0
00:27:00,85,947,0,20.2,49.0
00:28:00,85,948,0,20.2,49.0
00:29:00,85,947,0,20.2,49.0
00:30:00,85,948,0,20.2,49.0
00:31:00,85,946,0,20.2,49.0
00:32:00,85,948,0,20.2,49.0
00:33:00,85,946,0,20.2,49.0
00:34:00,85,948,0,20.2,49.0
00:35:00,85,947,0,20.2,49.0
00:36:00,85,948,0,20.2,49.0
00:37:00,85,947,0,20.2,49.0
00:38:00,85,948,0,20.2,49.0
00:39:00,85,946,0,20.2,49.0
00:40:00,85,948,0,20.2,49.0
00:41:00,85,946,0,20.2,49.0
00:42:00,85,948,0,20.2,49.0
00:43:00,85,947,0,20.2,49.0
00:44:00,85,948,0,20.2,49.0
00:45:00,85,947,0,20.2,49.0
00:46:00,85,948,0,20.2,49.0
00:47:00,85,947,2,20.2,49.0
00:48:00,85,949,0,20.2,49.0
00:49:00,85,947,1,20.2,49.0
00:50:00,85,948,0,20.2,49.0
00:51:00,85,947,0,20.2,49.0
00:52:00,85,948,0,20.2,49.0
00:53:00,85,946,0,20.2,49.0
00:54:00,85,948,0,20.2,49.0
00:55:00,85,947,0,20.2,49.0
00:56:00,85,948,0,20.2,49.0
00:57:00,85,947,0,20.2,49.0
00:58:00,85,948,0,20.2,49.0
00:59:00,85,946,0,20.3,49.0
01:00:00,85,948,0,20.3,49.0
01:01:00,85,947,0,20.2,49.0
01:02:00,85,948,0,20.2,49.0
01:03:00,85,947,0,20.2,49.0
01:04:00,85,948,0,20.2,49.0
01:05:00,85,947,0,20.2,49.0
01:06:00,85,948,0,20.2,49.0
01:07:00,85,947,0,20.2,49.0
01:08:00,85,948,0,20.2,49.0
01:09:00,85,946,0,20.2,49.0
01:10:00,85,948,0,20.2,49.0
01:11:00,85,947,0,20.2,49.0
01:12:00,85,948,0,20.2,49.0
01:13:00,85,947,0,20.2,49.0
01:14:00,85,948,0,20.2,49.0
01:15:00,85,947,0,20.3,49.0
01:16:00,85,948,0,20.3,49.0
01:17:00,85,947,0,20.3,49.0
01:18:00,85,948,2,20.3,49.0
01:19:00,85,947,4,20.2,49.0
01:20:00,85,949,0,20.2,49.0
01:21:00,85,947,1,20.3,49.0
01:22:00,85,948,2,20.3,49.0
01:23:00,85,947,14,20.2,49.0
01:24:00,85,948,0,20.2,49.0
01:25:00,85,947,1,20.3,49.0
01:26:00,85,948,0,20.3,49.0
01:27:00,85,947,0,20.2,49.0
01:28:00,85,949,7,20.2,49.0
01:29:00,85,946,0,20.3,49.0
01:30:00,85,948,0,20.3,49.0
01:31:00,85,946,0,20.3,49.0
01:32:00,85,949,0,20.3,49.0
01:33:00,85,947,0,20.3,49.0
01:34:00,85,948,0,20.3,49.0
01:35:00,85,947,0,20.3,49.0
01:36:00,85,948,0,20.3,49.0
01:37:00,85,948,0,20.3,49.0
01:38:00,85,948,0,20.3,49.0
01:39:00,85,965,0,20.3,48.0
01:40:00,85,970,0,20.3,48.0
01:41:00,85,968,0,20.3,48.0
01:42:00,85,970,0,20.3,48.0
01:43:00,85,968,0,20.3,48.0
01:44:00,85,970,0,20.3,48.0
01:45:00,85,968,0,20.3,48.0
01:46:00,85,970,0,20.3,48.0
01:47:00,85,968,0,20.3,48.0
01:48:00,85,970,13,20.3,48.0
01:49:00,85,968,3,20.3,48.0
01:50:00,85,970,1,20.3,48.0
01:51:00,85,968,2,20.3,48.0
01:52:00,85,970,1,20.3,48.0
01:53:00,85,968,0,20.3,48.0
01:54:00,85,970,0,20.3,48.0
01:55:00,85,968,0,20.3,48.0
01:56:00,85,970,0,20.3,48.0
01:57:00,85,968,0,20.3,48.0
01:58:00,85,970,0,20.3,48.0
01:59:00,85,968,0,20.3,48.0
02:00:00,85,970,0,20.3,48.0
02:01:00,85,968,1,20.3,48.0
02:02:00,85,970,0,20.3,48.0
02:03:00,85,968,0,20.3,48.0
02:04:00,85,970,0,20.3,48.0
02:05:00,85,968,0,20.3,48.0
02:06:00,85,970,0,20.3,48.0
02:07:00,85,968,0,20.3,48.0
02:08:00,85,970,0,20.3,48.0
02:09:00,85,968,0,20.3,48.0
02:10:00,85,970,0,20.3,48.0
02:11:00,85,968,0,20.3,48.0
02:12:00,85,970,0,20.3,48.0
02:13:00,85,968,2,20.3,48.0
02:14:00,85,970,0,20.3,48.0
02:15:00,85,968,0,20.3,48.0
02:16:00,85,970,0,20.3,48.0
02:17:00,85,968,2,20.3,48.0
02:18:00,85,970,1,20.3,48.0
02:19:00,85,968,0,20.3,48.0
02:20:00,85,970,0,20.3,48.0
02:21:00,85,968,0,20.3,49.0
02:22:00,85,970,0,20.3,49.0
02:23:00,85,968,0,20.3,48.0
02:24:00,85,970,0,20.3,48.0
02:25:00,85,969,0,20.3,48.0
02:26:00,85,970,0,20.3,48.0
02:27:00,85,969,1,20.3,48.0
02:28:00,85,970,0,20.3,48.0
02:29:00,85,968,0,20.3,49.0
02:30:00,85,970,0,20.3,49.0
02:31:00,85,968,0,20.3,49.0
02:32:00,85,970,0,20.3,49.0
02:33:00,85,968,0,20.3,49.0
02:34:00,85,970,0,20.3,49.0
02:35:00,85,968,0,20.3,49.0
02:36:00,85,970,0,20.3,49.0
02:37:00,85,968,0,20.3,49.0
02:38:00,85,970,0,20.3,49.0
02:39:00,85,968,0,20.3,49.0
02:40:00,85,970,0,20.3,49.0
02:41:00,85,968,0,20.3,49.0
02:42:00,85,970,0,20.3,49.0
02:43:00,85,968,0,20.3,49.0
02:44:00,85,970,0,20.3,49.0
02:45:00,85,968,1,20.3,49.0
02:46:00,85,970,0,20.3,49.0
02:47:00,85,968,0,20.3,49.0
02:48:00,85,970,0,20.3,49.0
02:49:00,85,968,1,20.3,49.0
02:50:00,85,970,0,20.3,49.0
02:51:00,85,968,1,20.3,49.0
02:52:00,85,970,0,20.3,49.0
02:53:00,85,968,1,20.3,49.0
02:54:00,85,970,0,20.3,49.0
02:55:00,85,968,0,20.3,49.0
02:56:00,85,970,0,20.3,49.0
02:57:00,85,968,0,20.3,49.0
02:58:00,85,970,0,20.3,49.0
02:59:00,85,968,2,20.3,49.0
03:00:00,85,970,1,20.3,49.0
03:01:00,85,968,0,20.3,49.0
03:02:00,85,970,0,20.3,49.0
03:03:00,85,968,0,20.3,49.0
03:04:00,85,970,1,20.3,49.0
