datum,id_night,light,noise,temp,hum
22:36:00,86,767,13,20.5,58.0
22:37:00,86,778,0,20.5,58.0
22:38:00,86,773,1,20.5,58.0
22:39:00,86,776,0,20.5,58.0
22:40:00,86,769,2,20.5,58.0
22:41:00,86,778,2,20.5,58.0
22:42:00,86,771,3,20.5,58.0
22:43:00,86,774,0,20.5,58.0
22:44:00,86,772,1,20.5,58.0
22:45:00,86,775,0,20.5,58.0
22:46:00,86,767,5,20.5,58.0
22:47:00,86,771,0,20.5,58.0
22:48:00,86,934,2,20.5,58.0
22:49:00,86,940,0,20.5,58.0
22:50:00,86,936,1,20.5,58.0
22:51:00,86,941,0,20.5,58.0
22:52:00,86,936,1,20.5,58.0
22:53:00,86,941,0,20.5,58.0
22:54:00,86,937,1,20.5,58.0
22:55:00,86,942,0,20.5,58.0
22:56:00,86,938,0,20.5,58.0
22:57:00,86,942,0,20.5,58.0
22:58:00,86,937,2,20.5,58.0
22:59:00,86,942,0,20.5,58.0
23:00:00,86,937,2,20.5,58.0
23:01:00,86,942,0,20.5,58.0
23:02:00,86,938,2,20.5,57.0
23:03:00,86,942,0,20.5,57.0
23:04:00,86,938,1,20.5,57.0
23:05:00,86,943,0,20.5,57.0
23:06:00,86,938,2,20.5,57.0
23:07:00,86,943,0,20.5,57.0
23:08:00,86,938,6,20.5,57.0
23:09:00,86,943,0,20.5,57.0
23:10:00,86,940,6,20.5,57.0
23:11:00,86,943,0,20.5,57.0
23:12:00,86,937,7,20.5,57.0
23:13:00,86,943,0,20.5,57.0
23:14:00,86,937,2,20.4,57.0
23:15:00,86,944,0,20.4,57.0
23:16:00,86,939,4,20.4,57.0
23:17:00,86,944,0,20.4,57.0
23:18:00,86,940,1,20.5,57.0
23:19:00,86,945,0,20.5,57.0
23:20:00,86,940,2,20.4,57.0
23:21:00,86,945,0,20.4,57.0
23:22:00,86,941,3,20.4,57.0
23:23:00,86,945,0,20.4,57.0
23:24:00,86,941,2,20.4,57.0
23:25:00,86,945,0,20.4,57.0
23:26:00,86,941,2,20.4,57.0
23:27:00,86,946,0,20.4,57.0
23:28:00,86,941,1,20.4,57.0
23:29:00,86,946,0,20.4,57.0
23:30:00,86,941,2,20.4,57.0
23:31:00,86,946,0,20.4,57.0
23:32:00,86,941,1,20.4,57.0
23:33:00,86,946,0,20.4,57.0
23:34:00,86,942,0,20.4,57.0
23:35:00,86,946,0,20.4,57.0
23:36:00,86,942,0,20.4,57.0
23:37:00,86,946,0,20.4,57.0
23:38:00,86,942,1,20.4,57.0
23:39:00,86,946,0,20.4,57.0
23:40:00,86,942,1,20.3,57.0
23:41:00,86,946,0,20.3,57.0
23:42:00,86,942,0,20.4,57.0
23:43:00,86,946,0,20.4,57.0
23:44:00,86,942,1,20.3,57.0
23:45:00,86,946,0,20.3,57.0
23:46:00,86,942,0,20.3,58.0
23:47:00,86,946,0,20.3,58.0
23:48:00,86,942,0,20.3,58.0
23:49:00,86,946,0,20.3,58.0
23:50:00,86,942,0,20.3,58.0
23:51:00,86,946,0,20.3,58.0
23:52:00,86,942,1,20.3,58.0
23:53:00,86,946,0,20.3,58.0
23:54:00,86,942,0,20.3,58.0
23:55:00,86,946,0,20.3,58.0
23:56:00,86,942,1,20.3,58.0
23:57:00,86,946,0,20.3,58.0
23:58:00,86,942,0,20.3,58.0
23:59:00,86,946,0,20.3,58.0
00:00:00,86,943,1,20.3,58.0
00:01:00,86,946,0,20.3,58.0
00:02:00,86,943,2,20.3,58.0
00:03:00,86,946,0,20.3,58.0
00:04:00,86,942,1,20.3,58.0
00:05:00,86,946,0,20.3,58.0
00:06:00,86,942,2,20.3,58.0
